Smiles,DockingScoreReward,Reward,DockingScoreProperty,Epoch
NNNNC(F)Cc1ccc(CC(=O)O)c(-c2ccco2)c1,7.6,7.6,-7.6,19
CC(Cl)(c1ccccc1CC(=O)O)C1CCC([NH3+])C1,7.5,7.5,-7.5,19
C=Cc1ccc(C(Cl)C(=O)O)cc1NNNC1CC1,7.1,7.1,-7.1,19
NNNNCc1cc(C2CCCCC2)ccc1CC(=O)O,8.6,8.6,-8.6,19
NNc1c(CC(=O)O)ccc(N(NN)[SH](=O)=O)c1NC1CC1,7.4,7.4,-7.4,19
CC(F)c1c(NN)cc(Cl)cc1C(C(=O)O)C(C)F,7.4,7.4,-7.4,19
O=C(O)Cc1c(NNO)ccc(C(F)(F)F)c1C1CC1,7.8,7.8,-7.8,19
C=Cc1cccc(C(C(=O)O)C(=O)CCC)c1,7.2,7.2,-7.2,19
O=C(O)Cc1c(CC(F)(F)F)ccc(C(=O)[O-])c1-c1ccoc1,7.9,7.9,-7.9,19
O=C(O)Cc1c(NNCl)cc(C(F)(F)F)cc1-c1ccoc1,8.3,8.3,-8.3,19
NNc1c(C=S)cc(C(F)(F)F)c(CC(=O)O)c1Cl,7.5,7.5,-7.5,19
N=CC(c1cccc(CC(=O)O)c1N)C(F)(F)F,7.6,7.6,-7.6,19
CCC(NC(F)(F)F)C(C(=O)O)c1cc(C(F)(F)F)ccc1C(C)F,8.6,8.6,-8.6,19
O=C(O)C(c1ccccc1C(c1ccco1)C(F)(F)F)C(F)(F)F,8.3,8.3,-8.3,19
CC(CNC(F)(F)F)c1ccc(-c2cc(O)on2)c(CC(=O)O)c1,7.3,7.3,-7.3,19
O=C(O)C(c1ccco1)c1ccccc1C(O)NC1CC1,7.5,7.5,-7.5,19
O=C([O-])c1cc(C(C(=O)O)c2ccoc2)c(C(F)(F)F)cc1O,8.1,8.1,-8.1,19
O=CNC(c1cccc(-c2ccccc2CC(=O)O)c1)C(F)(F)F,8.0,8.0,-8.0,19
CC(F)c1cccc(C(C(=O)O)C(NN)C2CCCc3c2cnn3C)c1,7.4,7.4,-7.4,19
CC1CCCC1Cc1cccc(CC(=O)O)c1S(C)=O,7.7,7.7,-7.7,19
O=C(O)C(c1ccc(C(O)C(F)(F)F)cc1)c1ccco1,7.8,7.8,-7.8,19
CC(C(=O)O)c1c(Cc2ccccc2)cccc1NC(N)=O,8.7,8.7,-8.7,19
Cc1ccc(Cc2coc(O)c2)cc1CC(=O)O,8.2,8.2,-8.2,19
CN(C)c1c(CC(=O)O)cc(O)cc1CC(F)(F)F,7.3,7.3,-7.3,19
O=C(O)C(OC(F)(F)F)c1c(O)cccc1Oc1ccccc1,8.0,8.0,-8.0,19
C#Cc1cccc(C(CNN)C(=O)O)c1-c1ccoc1,7.4,7.4,-7.4,19
C=CC(C(=O)O)c1cccc(NCC(F)(F)F)c1,7.7,7.7,-7.7,19
CC(F)C(C(=O)O)c1ccccc1C(C(F)(F)F)C(F)(F)F,8.1,8.1,-8.1,19
O=C(O)Cc1c(O)c(C(F)(F)F)cc(Nc2ccccc2)c1C(F)(F)F,8.7,8.7,-8.7,19
CC(C)Cc1ccc(N(NN)S(=O)(=O)NC2CC2)c(CC(=O)O)c1,5.2,5.2,-5.2,19
C#CNNc1ccc(NN)c(C(O)C(=O)O)c1,6.3,6.3,-6.3,19
NNC(=O)NNNOc1cccc(CC(=O)O)c1,7.6,7.6,-7.6,19
N=CCc1c(CC(=O)O)cccc1NC=O,6.7,6.7,-6.7,19
Cc1cc(C(F)(F)F)c(CC(=O)O)cc1CC(O)F,7.8,7.8,-7.8,19
C=Cc1c(NC2CC2)cc(NN)cc1C(C=C)C(=O)O,8.0,8.0,-8.0,19
O=C(O)Cc1ccccc1CNNC(=O)Cc1ccccc1,8.4,8.4,-8.4,19
NNN1CCCC(c2cc(CC(=O)O)cc(OC=O)c2C=S)C1,6.9,6.9,-6.9,19
CC(=O)C(C(=O)O)c1c(C(=O)C(N)=O)cccc1C(C)(C)NC1CC1,7.0,7.0,-7.0,19
O=C(O)C(O)c1ccc(C(F)(F)F)c(Cc2ccco2)c1,7.8,7.8,-7.8,19
O=C(O)C(c1ccoc1)c1ccc(C[SH](=O)=O)c(Cl)c1,7.9,7.9,-7.9,19
NNc1cccc(C(C(=O)O)c2coc(O)c2)c1Cl,7.7,7.7,-7.7,19
NC(=O)NCC(=O)c1ccc(CC(=O)O)cc1CC1CC1,7.4,7.4,-7.4,19
CCc1cc(CC(=O)O)c(C(F)(F)F)cc1C=S,7.4,7.4,-7.4,19
O=CNc1cc(CC(=O)O)ccc1C(c1ccccc1)C(F)(F)F,7.7,7.7,-7.7,19
O=C(O)C(c1ccoc1)c1cccc(C(C(O)F)C(F)(F)F)c1,8.8,8.8,-8.8,19
O=C(O)Cc1ccc(NC2CC2)c(O)c1S(=O)C(F)(F)F,6.5,6.5,-6.5,19
O=CNCC(F)OCc1ccc(NC2CC2)c(CC(=O)O)c1,6.8,6.8,-6.8,19
NNNC(=O)Cc1cc(-c2ccoc2)ccc1CC(=O)O,7.9,7.9,-7.9,19
Smiles,DockingScoreReward,Reward,DockingScoreProperty,Epoch
CC(C)Nc1cccc(C(C(=O)O)C(F)(F)F)c1S(=O)(=O)C(F)(F)F,7.3,7.3,-7.3,20
NNCc1cc(C(C(=O)O)C2CC2)ccc1NC1CC1,7.9,7.9,-7.9,20
C=Cc1cc(NC)ccc1C(C(=O)O)c1ccoc1,7.1,7.1,-7.1,20
CC(F)Cc1cc(S)cc(C(NC2CC2)C(=O)O)c1,6.4,6.4,-6.4,20
C=Cc1c(-c2ccccc2)ccc(CC(=O)O)c1CC(=O)C(F)(F)F,8.0,8.0,-8.0,20
CC(C)C(c1c(C(C(=O)O)C(F)(F)F)cccc1C(F)(F)F)C(F)(F)F,7.1,7.1,-7.1,20
CNCc1c(CC(=O)O)cc(NNC(F)(F)F)cc1C(F)(F)F,8.1,8.1,-8.1,20
O=C(O)Cc1cc(Oc2cccc(O)c2)c(C(F)(F)F)cc1C(F)(F)F,9.2,9.2,-9.2,20
Cc1cc(C(N)Oc2ccccc2)ccc1CC(=O)O,7.9,7.9,-7.9,20
C=Cc1cccc(C(F)(F)F)c1C(C(=O)O)C(C)CNNC1CC1,7.4,7.4,-7.4,20
C=Cc1cc(C(F)(F)F)ccc1C(C(=O)O)C(C)(C)NNN,7.9,7.9,-7.9,20
O=CNCC(F)(Cc1ccc(C=O)c(CC(=O)O)c1)C(F)(F)F,7.2,7.2,-7.2,20
O=C(O)C(c1ccccc1)C(c1ccccc1)(C(F)(F)F)C(F)(F)F,8.9,8.9,-8.9,20
NC(=O)Cc1cccc(CC(=O)O)c1Cc1ccoc1,7.4,7.4,-7.4,20
CC(C)Cc1cc(-c2cc(C(C(=O)O)C(O)F)cc(C(F)(F)F)c2)co1,4.6,4.6,-4.6,20
C=CCC(C(=O)O)c1cc(C(=O)[O-])ccc1C(F)(F)F,7.6,7.6,-7.6,20
O=C(O)Cc1ccc(-c2coc(C(F)(F)F)c2)c(CC(F)(F)F)c1,7.9,7.9,-7.9,20
NNc1ccc(S)c(CC(=O)O)c1C(=O)Oc1ccccc1,8.1,8.1,-8.1,20
CC(F)Cc1cc(S)cc(CC(=O)O)c1C(F)(F)F,7.2,7.2,-7.2,20
O=C(O)C(CC(F)(F)F)c1ccc(-c2cc(C(F)(F)F)co2)cc1,7.4,7.4,-7.4,20
C=CNNc1ccc(-c2cccc(C=C)c2)cc1CC(=O)O,8.1,8.1,-8.1,20
O=C(O)C(c1c(C(F)(F)F)ccc(C(F)(F)F)c1NC1CC1)C(F)(F)F,7.3,7.3,-7.3,20
O=C(O)Cc1ccc(C(C(F)(F)F)C(F)(F)F)cc1-c1ccon1,8.5,8.5,-8.5,20
CC(F)(CC(F)(F)F)c1cc(CC(=O)O)ccc1C(F)(F)F,8.3,8.3,-8.3,20
O=C(O)Cc1ccc(CCCF)cc1NNc1ccoc1,7.6,7.6,-7.6,20
NNc1cccc(-c2cc(C(F)(F)F)co2)c1C(C(=O)O)C(F)(F)F,8.4,8.4,-8.4,20
NNc1cc(-c2cc(C(F)(F)F)c([NH2+]C3CCCC3)cc2CC(=O)O)on1,7.8,7.8,-7.8,20
CS(=O)(=O)c1ccc(C(C(F)(F)F)C(F)(F)F)c(CC(=O)O)c1,7.5,7.5,-7.5,20
COCc1cc(NN)cc(C(O)C(=O)O)c1Cl,6.4,6.4,-6.4,20
O=C(O)C(Cc1ccco1)c1cccc(C(O)F)c1-c1ccoc1,7.8,7.8,-7.8,20
CC(C(N)c1ccoc1)S(=O)c1ccc(NN)cc1CC(=O)O,7.4,7.4,-7.4,20
O=CCc1ccc(C(C(=O)O)C(F)(F)F)c(CC=O)c1O,7.2,7.2,-7.2,20
O=C(O)Cc1cc(CC(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c1,8.9,8.9,-8.9,20
O=C(O)C(c1cccc(C(F)CC(F)CC(F)(F)F)c1)C(F)(F)F,8.9,8.9,-8.9,20
O=C(O)Cc1cccc(C(C(F)(F)F)C(F)(F)F)c1C(F)(F)F,8.9,8.9,-8.9,20
CC(CN)c1cc(CC(=O)O)cc(-c2ccc(O)cc2)c1C(F)(F)F,6.5,6.5,-6.5,20
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,20
Cc1coc(Cc2ccc(C3CC3)cc2CC(=O)O)c1,7.6,7.6,-7.6,20
O=C(O)Cc1cccc(Cc2cc(C(F)(F)F)co2)c1C(F)(F)F,8.4,8.4,-8.4,20
O=COC1CCCC1C(C(=O)O)c1cc(O)ccc1S,6.9,6.9,-6.9,20
O=C(O)C(CCF)c1cccc(-c2cc(C(F)(F)F)co2)c1C(F)(F)F,5.1,5.1,-5.1,20
C=CC(C(=O)O)c1cc(NC(N)=O)c(C(F)(F)F)cc1C(F)(F)F,8.7,8.7,-8.7,20
NNOc1c(Cl)ccc(CC(=O)O)c1-c1ccccc1N,7.9,7.9,-7.9,20
O=C(O)Cc1ccc(O)c(C(C=S)c2cccc(O)c2)c1,7.9,7.9,-7.9,20
O=C(O)Cc1ccccc1OC(F)C(C(=O)O)C(F)(F)F,8.0,8.0,-8.0,20
O=C(O)Cc1cc(-c2ccoc2)c(CC(F)(F)F)cc1C(F)(F)F,8.7,8.7,-8.7,20
O=C(CS)NC(O)C(C(=O)O)c1ccc(-c2ccccc2)cc1,7.3,7.3,-7.3,20
O=C(O)Cc1cc(C(C(F)(F)F)C(F)(F)F)cc(C(F)(F)F)c1,8.3,8.3,-8.3,20
Cc1cc(Cc2ccco2)cc(CC(=O)O)c1C(C)F,7.8,7.8,-7.8,20
O=C(O)Cc1ccc(CC(F)(F)F)cc1CC(F)c1ccccc1,8.9,8.9,-8.9,20
O=CCC(c1c(CC(=O)O)cccc1NC1CC1)C(F)(F)F,7.6,7.6,-7.6,20
NNC(c1ccc(C(F)(F)F)cc1)c1ccccc1CC(=O)O,9.0,9.0,-9.0,20
NNC(c1cc(CC(=O)O)cc(Oc2ccccc2)c1)C(F)(F)F,8.9,8.9,-8.9,20
CC=Cc1ccc(C(F)(F)F)c(NN)c1CC(=O)O,7.0,7.0,-7.0,20
O=C(O)Cc1c(C(=O)Cc2ccccn2)ccc(O)c1C(F)(F)F,8.2,8.2,-8.2,20
O=C(O)Cc1cccc(C(C(F)(F)F)(C(F)(F)F)C(F)(F)F)c1,8.7,8.7,-8.7,20
O=C(O)Cc1ccc(OC(F)Cc2ccccc2)c(C(F)(F)F)c1O,8.8,8.8,-8.8,20
C#Cc1cccc(CC(=O)O)c1CC(C)(F)C(F)(F)F,8.2,8.2,-8.2,20
O=C(O)C(c1ccccc1C(F)(F)F)C(C(F)(F)F)C(F)(F)F,8.5,8.5,-8.5,20
O=C(O)Cc1ccccc1-c1cc(NNCO)co1,7.6,7.6,-7.6,20
O=C(O)Cc1c(CC(F)(F)F)cc(-c2ccco2)cc1C(F)(F)F,8.7,8.7,-8.7,20
C#Cc1cccc(C(=O)CC(F)(F)F)c1C(C(=O)O)C(F)(F)F,7.2,7.2,-7.2,20
O=C(O)C(c1cc(C(F)(F)F)c(C(F)(F)F)cc1C(F)(F)F)C(F)(F)F,9.4,9.4,-9.4,20
NNc1cc(Cc2c(CC(=O)O)cccc2C2CCCC2)co1,8.5,8.5,-8.5,20
Smiles,DockingScoreReward,Reward,DockingScoreProperty,Epoch
O=C(O)Cc1cc(C2CCCC2)c(NC(F)(F)F)cc1C(F)(F)F,8.6,8.6,-8.6,21
NNCc1ccc(CC(=O)O)c(NN)c1-c1ccco1,7.3,7.3,-7.3,21
NNNNNc1ccc(-c2ccoc2)c(CC(=O)O)c1,7.0,7.0,-7.0,21
NNc1ccc(-c2ccc(C(F)(F)F)c(NN)c2CC(=O)O)s1,8.7,8.7,-8.7,21
O=C(O)C(c1ccccc1C(F)(F)F)C(C(F)(F)F)C(F)(F)F,8.5,8.5,-8.5,21
NNC(C(=O)O)c1cccc(CC=O)c1C1CC1,7.0,7.0,-7.0,21
COC(F)c1ccc(C(F)(F)F)c(C(O)F)c1CC(=O)O,7.8,7.8,-7.8,21
O=C(O)Cc1cccc(C(CC2CC2)C(F)(F)F)c1,7.7,7.7,-7.7,21
O=C(O)C(c1ccc(C(F)(F)F)cc1C(F)(F)F)C1CC(O)C(C(F)(F)F)C1,9.0,9.0,-9.0,21
Cc1cccc(Cc2cccc(C(F)(F)F)c2CC(=O)O)c1,9.4,9.4,-9.4,21
NNc1ccccc1Cc1cccc(C(C(=O)O)C(F)(F)F)c1,9.1,9.1,-9.1,21
CC(O)C(=O)c1ccc(-c2cc(C(NN)C(=O)O)ccc2NN)cc1,2.6,2.6,-2.6,21
O=C(O)Cc1ccccc1C(c1ccccc1C(F)(F)F)C(F)(F)F,8.6,8.6,-8.6,21
O=C(O)Cc1c(C(=S)NC(F)(F)F)cc(C(F)(F)F)cc1C(F)(F)F,9.0,9.0,-9.0,21
C=Cc1ccnc(-c2c(CC(=O)O)cccc2CC(F)(F)F)c1,9.1,9.1,-9.1,21
NNc1cc(CC(=O)O)c(-c2coc(C(F)(F)F)c2)c(C(=O)[O-])c1,7.6,7.6,-7.6,21
NNNNc1cc(CC(=O)O)ccc1-c1cc(NN)ccn1,6.7,6.7,-6.7,21
CC(C)(N)C(c1ccc(C(F)(F)F)cc1CC(=O)O)C(F)(F)F,8.0,8.0,-8.0,21
O=C(O)Cc1ccc(CC(F)(F)F)c(-c2cccc(C(F)(F)F)c2)c1,8.7,8.7,-8.7,21
O=C(O)C(c1ccccc1C(F)(F)F)N(c1ccccc1)C(F)(F)F,8.3,8.3,-8.3,21
O=Cc1ccc(NC2CC2)c(NO)c1CC(=O)O,6.8,6.8,-6.8,21
CC=CC(C)(F)c1cc(Oc2ccccc2)ccc1CC(=O)O,8.9,8.9,-8.9,21
C#Cc1ccc(Oc2ccccc2)cc1C(NC(F)(F)F)C(=O)O,9.1,9.1,-9.1,21
O=C(O)C(c1ccoc1)c1ccc(-c2ccccc2)c(NC(F)(F)F)c1,8.4,8.4,-8.4,21
NNc1cc(C(C(=O)[O-])C(=O)O)cc(C2CC2)c1C(F)(F)F,7.9,7.9,-7.9,21
NNNNc1cc(C(F)(F)F)cc(-c2ccccc2)c1CC(=O)O,8.2,8.2,-8.2,21
COCCC(C(=O)O)c1c(Cl)cccc1C=CC(F)(F)F,7.9,7.9,-7.9,21
C#CCc1c(-c2ccccc2)cc(CC(=O)O)cc1C(F)(F)F,7.9,7.9,-7.9,21
O=C(O)C(NNO)c1cccc(Cc2cccc(O)c2)c1,7.7,7.7,-7.7,21
NNc1cccc(NN)c1C(C(=O)O)c1ccc(C(F)(F)F)cc1,6.0,6.0,-6.0,21
O=C(O)Cc1c(CC(=O)CC(F)(F)F)cccc1Oc1ccccc1,8.6,8.6,-8.6,21
Cc1ccc(C(C(=O)O)c2cc(C(F)(F)F)co2)c(NC(N)=O)c1,7.3,7.3,-7.3,21
O=C(O)Cc1cc(C(F)(F)F)cc(-c2cc(Cl)co2)c1OCF,7.1,7.1,-7.1,21
O=C(O)Cc1ccc(C(F)(F)F)c(O)c1C=CC(F)(F)F,8.0,8.0,-8.0,21
O=C(O)C(c1ccco1)c1ccc(CC(F)(F)F)cc1C(F)(F)F,9.1,9.1,-9.1,21
C=CC(O)(Nc1ccccc1)c1ccc(CC(=O)O)cc1,7.9,7.9,-7.9,21
Cc1cccc(C(Cc2ccccc2)C(=O)O)c1C(F)(F)F,8.5,8.5,-8.5,21
C#Cc1cc(C(C(=O)O)c2ccoc2)c(C(F)(F)F)cc1C(F)(F)F,7.7,7.7,-7.7,21
NC(=O)NCc1c(C(F)(F)F)ccc(C2CC2)c1CC(=O)O,8.3,8.3,-8.3,21
NNc1cc(C(Cc2cscn2)C(=O)O)ccc1N,6.9,6.9,-6.9,21
O=C(O)Cc1cc(C(=O)CC(F)(F)F)cc(C(F)(F)F)c1C(F)(F)F,9.1,9.1,-9.1,21
O=C(O)Cc1cc(C(C(F)(F)F)C(F)(F)F)ccc1-c1ccccc1,7.9,7.9,-7.9,21
NNNNc1c(CC(=O)O)cc(Oc2ccccc2)cc1C(F)(F)F,8.6,8.6,-8.6,21
NC(C(=O)O)c1cc(NC2CC2)c(C(F)(F)F)cc1C(F)(F)F,8.1,8.1,-8.1,21
O=C(O)Cc1ccc(S)c(CCc2ccccc2)c1,7.6,7.6,-7.6,21
O=C(O)C(c1cccc(Cc2ccc(C(F)(F)F)cc2)c1)C(F)(F)F,9.6,9.6,-9.6,21
O=C(c1ccc(C(C(=O)O)C(F)(F)F)cc1)C(Oc1ccccc1)C(F)(F)F,7.7,7.7,-7.7,21
NNc1c(CC(=O)O)c(O)cc(C(F)(F)F)c1C1CCCO1,7.3,7.3,-7.3,21
O=C(O)C(CCCF)c1cccc(C2CC2)c1C(F)(F)F,7.5,7.5,-7.5,21
CCC(NC(F)(F)F)c1c(OCF)ccc(CC(=O)O)c1Oc1ccccc1,8.1,8.1,-8.1,21
CNC(=O)c1cc(C(C(=O)O)C(O)F)ccc1Cc1ccccc1N,8.7,8.7,-8.7,21
NNSC(C(=O)O)c1cc(C(F)(F)F)ccc1C(F)(F)F,8.3,8.3,-8.3,21
O=C(O)Cc1cc(-c2ccoc2)ccc1NNNNC(F)(F)F,8.1,8.1,-8.1,21
C=Cc1ccc(CC(=O)O)c(C(=O)Cc2ccccc2NN)c1,8.5,8.5,-8.5,21
NNc1cc(CC(=O)O)c(-c2ccccc2)c(NNO)c1,8.0,8.0,-8.0,21
O=C(O)Cc1ccc(C(C(F)(F)F)C(F)(F)F)c(C(F)(F)F)c1,8.7,8.7,-8.7,21
O=C(O)Cc1c(C(F)CO)ccc(-c2ccco2)c1C(F)(F)F,8.6,8.6,-8.6,21
O=C(O)Cc1ccc(CC(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,8.9,8.9,-8.9,21
C=CNNc1c(Oc2ccccc2)ccc(CC(=O)O)c1C#N,7.6,7.6,-7.6,21
O=C(CC(F)(F)F)c1cccc(C(O)C(=O)O)c1C(O)F,7.0,7.0,-7.0,21
C=CC=Cc1ccc(S)c(C(C(=O)O)C(O)F)c1,7.2,7.2,-7.2,21
O=C(O)Cc1ccc(C(C(F)(F)F)C(F)(F)F)cc1C(F)(F)F,8.9,8.9,-8.9,21
O=C(O)C(c1cccc(C(F)(F)F)c1C(=O)C(F)(F)F)C(F)(F)F,8.6,8.6,-8.6,21
NNOC(F)C(C(=O)O)c1cccc(-c2nccs2)c1O,6.2,6.2,-6.2,21
Smiles,DockingScoreReward,Reward,DockingScoreProperty,Epoch
Cc1cc(C(CCF)C(=O)O)c(C2CC2)cc1C(C)F,7.2,7.2,-7.2,22
NC(=O)Nc1c(CNC(=O)C(=O)C2CC2)cccc1CC(=O)O,7.4,7.4,-7.4,22
C=Cc1c(CC(=O)O)ccc(C(F)(F)F)c1-c1coc(C(O)F)c1,6.9,6.9,-6.9,22
O=C(O)Cc1cc(NNO)c(C(F)(F)F)c(-c2ccoc2)c1,8.0,8.0,-8.0,22
O=C(O)Cc1ccccc1C(O)Oc1cccc(O)c1,8.0,8.0,-8.0,22
O=C(O)Cc1cc(Nc2ccccc2C(F)CO)ccc1Cl,8.3,8.3,-8.3,22
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1-c1ccccc1,8.2,8.2,-8.2,22
C=Cc1c(-c2cc(O)co2)ccc(CC(=O)O)c1C(F)(F)F,8.0,8.0,-8.0,22
O=C(O)C(c1cccc(C2CC2)c1)N(C(F)(F)F)C(F)(F)F,9.0,9.0,-9.0,22
NNCc1cccc(C(C(=O)O)C2CC2)c1Oc1ccccc1,8.2,8.2,-8.2,22
NNc1cccc(C(C(=O)O)c2ccccc2CC(F)(F)F)c1,9.0,9.0,-9.0,22
O=C(O)C(CC1CC1)c1ccc(C(F)(F)F)c(C(F)(F)F)c1,9.2,9.2,-9.2,22
Cc1ccccc1C(C(=O)O)C(C(=O)c1ccccc1)C(F)(F)F,9.0,9.0,-9.0,22
CC(F)(NN)c1cc(CC(=O)O)cc(-c2ccoc2)c1CC=O,7.5,7.5,-7.5,22
CCC(Nc1ccoc1)C(C(=O)O)c1cccc(CC(F)(F)F)c1,7.5,7.5,-7.5,22
C=Cc1c(C2CCCO2)cc(CC(=O)O)cc1C(C)(O)F,7.6,7.6,-7.6,22
O=C(O)C(c1ccc(C(F)(F)F)c(C(F)(F)F)c1NC1CC1)C(F)(F)F,9.4,9.4,-9.4,22
NNc1cc(-c2cc(C(F)(F)F)ccn2)c(C(F)(F)F)cc1CC(=O)O,7.5,7.5,-7.5,22
O=C(O)Cc1ccc(-c2ccccc2)c(CC(F)(F)F)c1-c1ccco1,9.1,9.1,-9.1,22
O=C(O)Cc1ccc(C(F)(F)F)c(-c2ccoc2)c1C(F)OC=S,7.5,7.5,-7.5,22
O=C(O)Cc1ccc(NNO)c(C2CCCCC2O)c1,7.5,7.5,-7.5,22
O=C(O)Cc1cc(C(O)F)ccc1C(c1ccco1)C(F)(F)F,8.4,8.4,-8.4,22
O=C(O)Cc1cc(S(=O)(=O)C(F)(F)F)cc(C2CC2)c1C(F)(F)F,8.2,8.2,-8.2,22
CC(F)(CC(F)(F)F)c1ccc(CC(=O)O)cc1NC(N)=O,8.4,8.4,-8.4,22
O=C(O)Cc1cc(-c2ccc(O)cc2Cl)cc(C(F)(F)F)c1O,7.9,7.9,-7.9,22
CC(c1ccccc1)c1ccc(C(F)(F)F)c(CC(=O)O)c1,9.2,9.2,-9.2,22
NNCc1ccc(Cl)c(C(C(=O)O)c2ccccc2)c1,7.5,7.5,-7.5,22
O=C(O)Cc1cc(Cc2ccccc2O)cc(C(F)(F)F)c1,8.5,8.5,-8.5,22
C=Cc1cccc(C(=O)C(c2cccc(CC(=O)O)c2)C(F)(F)F)c1,8.5,8.5,-8.5,22
NNCC(C(=O)O)c1ccc(-c2ccccc2)cc1C(F)(F)F,7.2,7.2,-7.2,22
O=C(O)Cc1cc(NC2CC2)ccc1NNNC(=O)NO,7.6,7.6,-7.6,22
C=Cc1cc(-c2ccoc2)c(C(F)(F)F)c(CC(=O)O)c1NN,7.4,7.4,-7.4,22
Cc1cccc(C(=O)c2ccccc2NN)c1CC(=O)O,9.0,9.0,-9.0,22
CC(O)(F)C(C(=O)O)c1c(Oc2ccccc2)cccc1C(F)(F)F,7.1,7.1,-7.1,22
NNc1ccc(C(C(=O)O)C2CCCCC2)c(CC(F)NC2CC2)c1,7.0,7.0,-7.0,22
NNNNc1ccc(-c2nnc(-c3ccoc3)o2)c(CC(=O)O)c1,5.7,5.7,-5.7,22
Nc1cc(C(F)(F)F)c(CC(=O)O)c(C(F)(F)F)c1-c1ccccc1,8.9,8.9,-8.9,22
C=CCOc1ccc(NN)c(C(O)C(=O)O)c1C(O)F,6.8,6.8,-6.8,22
C=COc1cccc(Oc2cccc(C(C=C)C(=O)O)c2)c1,7.9,7.9,-7.9,22
CC(F)(c1ccco1)c1c(C2CC2)cc(CC(=O)O)cc1C(F)(F)F,7.6,7.6,-7.6,22
NNC=Cc1c(CC(=O)O)cc(O)cc1-c1ccccc1,8.1,8.1,-8.1,22
O=C(O)Cc1cc(O)c(O)c(Cc2ccccn2)c1,7.7,7.7,-7.7,22
Cc1cccc(C(C(=O)O)C(c2ccco2)C(F)(F)F)c1,7.8,7.8,-7.8,22
NC(=O)NCc1c(CC(=O)O)cccc1-c1cc(C(F)(F)F)co1,7.7,7.7,-7.7,22
O=C(O)C(c1cccc(O)c1)c1cccc(COC(F)(F)F)c1,8.1,8.1,-8.1,22
O=C(O)Cc1cccc(C(C(O)F)C(F)(F)F)c1-c1ccon1,7.3,7.3,-7.3,22
Cc1cc(C(F)(F)F)c(CC(=O)O)c(C2CCCC2O)c1C=O,7.9,7.9,-7.9,22
O=C(O)Cc1ccc(C(F)(F)F)c(-c2cc(C=CO)co2)c1,7.8,7.8,-7.8,22
C=Cc1c(CC(=O)O)ccc(CC(F)(F)F)c1C(F)(F)F,8.2,8.2,-8.2,22
O=C(O)Cc1ccc(-c2ccc(NNO)c(Cl)c2)c(C(F)(F)F)c1,5.0,5.0,-5.0,22
O=C(O)Cc1cc(C2CCC(C(F)(F)F)C2)ccc1Oc1cccc(O)c1,6.3,6.3,-6.3,22
Cc1ccc(Cc2cc(CC(=O)O)ccc2C(F)(F)F)cc1,7.9,7.9,-7.9,22
O=C(O)Cc1cc(C(F)(F)F)c(-c2ccccc2)cc1CC(=O)C(F)(F)F,8.8,8.8,-8.8,22
C=CCC(C(=O)O)c1cccc(-c2ccco2)c1C(F)(F)F,8.0,8.0,-8.0,22
O=C(O)Cc1ccc(-c2ccoc2)c(CC(F)(F)F)c1C(F)(F)F,8.3,8.3,-8.3,22
CC(F)c1ccc(-c2ccc(CC(=O)O)c(CC(F)(F)F)c2)c(Cl)c1,8.1,8.1,-8.1,22
O=C(O)C(c1cccc(CC(F)c2ccco2)c1)C(F)OO,8.0,8.0,-8.0,22
Cc1ccc(C(Cc2ccon2)C(=O)O)cc1-c1ccccc1N,9.0,9.0,-9.0,22
Cc1ccc(C(C(=O)O)c2cccc(C(F)(F)F)c2)cc1C(F)(F)F,9.8,9.8,-9.8,22
CCc1c(C=O)ccc(-c2ccccc2)c1CC(=O)O,7.3,7.3,-7.3,22
O=C(O)Cc1cc(Cc2ccoc2)c(-c2ccco2)c(C(F)(F)F)c1,7.9,7.9,-7.9,22
NNOc1cc(C(Cl)C(=O)O)ccc1-c1ccoc1,7.6,7.6,-7.6,22
C=CONc1ccccc1C(C(=O)O)c1cccc(NN)c1,8.0,8.0,-8.0,22
Cc1cc(O)c(-c2cccc(O)c2)c(NN)c1CC(=O)O,7.6,7.6,-7.6,22
Smiles,DockingScoreReward,Reward,DockingScoreProperty,Epoch
Cc1ccc(NN)c(C(C(=O)O)c2ccccc2C(F)(F)F)c1,8.7,8.7,-8.7,23
O=C(O)Cc1cc(C(F)(F)F)c(-c2nnc(C(F)(F)F)o2)cc1C(F)(F)F,9.5,9.5,-9.5,23
Cc1cc(-c2ccccc2)c(C(C)F)c(CC(=O)O)c1C(F)(F)F,9.1,9.1,-9.1,23
O=C(O)Cc1ccc(CC(=O)CC(=O)c2ccccc2)c(C(F)(F)F)c1,6.3,6.3,-6.3,23
Cc1cc(CC(=O)O)ccc1-c1ccc(NNC(F)(F)F)cc1,7.2,7.2,-7.2,23
CC(C(=O)O)c1c(CC(=O)O)cccc1-c1ccccc1,8.2,8.2,-8.2,23
Cc1ccc(CC(=O)O)c(-c2cc(C(F)(F)F)ccc2C(F)(F)F)c1,9.0,9.0,-9.0,23
